Right2Left,UpsideDown,Vert,Left2Right
1.44151502237109,1.24511858419339,2.67531126134782,1.56294107735073
0.80256220722164,2.90122377668712,3.17991068195341,2.91857430873543
-0.26301709359716,-0.218163387776267,4.3219288162347,-0.485406629581065
-0.584940860457865,2.0133003962573,-0.62800892658924,1.19794566626889
3.62956896848538,0.415048319451074,3.37742459573212,1.23133169090558
0.838256999292068,1.53727072931127,3.00000180336767,2.60466067394858
3.04332918167773,1.20645712913239,-0.023832074629341,2.89871859868442
2.62532257649633,2.52925556728947,2.97797552478178,3.53343344604443
2.09953903983542,2.22239551282251,0.872252334169674,3.00817572462486
-1.36919654052521,1.13430766397403,2.61143707285412,1.4426878274713E-05
0.299572003708494,2.08746623582291,1.00000721345717,2.88092197527531
1.00000721345717,0.134314236206532,2.47393378518115,-2.29760961787824
1.76734348112018,2.67187282986399,2.22239551282251,2.00000360673309
1.11673025912876,2.73696775820714,2.080923405386,0.074014286981566
1.09954240611206,-0.485406629581052,2.52838147302403,4.8955312181438
3.20511599427188,1.40136802400265,2.34042728713546,4.15200390496078
3.16227304041903,3.61806136387534,2.28445635078706,-1.37847411367028
-0.51094136101952,2.22408385935951,0.804088052709041,0.530524704552951
1.09954240611206,-2.98173868488324,2.56293863587301,-0.765510220755754
0.206463380770266,-0.077987283634004,2.11042733066777,1.4426878274713E-05
1.00000721345717,2.29218369699268,1.46949049302391,2.2563427728509
3.36565087194552,2.32193098027456,0.251550885583413,-0.371075492956056
2.12775884827647,1.61844190395028,-16.6096404744368,2.27853847286451
2.32193098027456,1.32193386565598,0.395939640771787,2.18442774506303
3.29350115796549,2.02697058754209,2.64385849808494,3.3808231689275
1.35364259993208,2.19101776628478,1.20645712913239,1.40718082116544
-2.59982538145141,0.514583271659701,-0.189017377760291,0.064144137045415
-16.6096404744368,1.78003851684048,2.17168866138243,1.36441702952248
3.02424931955824,2.95777362154372,-0.169908771214397,0.325252343971097
-0.782383750786082,3.47317297437229,-0.304836760111517,0.384154545707256
1.62149306549753,3.66458080647983,1.9349087449756,-0.678048822176647
2.15965989487377,3.17456549409339,0.234477516492748,2.29039547060685
-4.21696239989588,2.32193098027456,1.41923069065713,2.32193098027456
3.3543509832142,1.59610783030975,1.94190080039124,3.62449203466006
2.6159917496722,-2.63549892338485,3.27130351603649,-0.378492868340097
3.2166576036895,1.6708032014016,3.50779590850147,1.15200958555812
2.32193098027456,1.87167984526715,1.70302269337083,2.63387442554224
-0.047290807006628,3.75714454309665,-0.62800892658924,0.687221518836801
0.862504411050968,2.89947505755356,3.06228600542343,1.68966435173554
2.64970105692958,0.94342397362834,1.43610444649589,2.37439829711925
1.88881403668261,1.73696992224484,0.166662722453462,1.7634420549138
-1.66291932810281,3.60203720218141,1.70627321809874,2.33498710710555
2.22239551282251,2.47393378518115,2.60550180222789,1.58496730969661
1.79970549341951,2.04182367937833,2.73696775820714,0.63388139854019
1.24101420320067,-4.35725628244513,2.89249631741515,0.744449326138166
2.55639580110387,6.20140342896515,2.32193098027456,3.55297361567825
-1.20160067956528,-0.910705539491095,1.46090974883721,-2.52347900347705
1.32193386565599,1.62149306549754,2.4093936517964,3.1154788820671
2.73696775820714,1.74322889398027,1.00000721345717,-1.13036505427752
2.2439286285724,2.54432298941319,3.2887627071975,3.58496370296652
1.75899616299798,2.66985366539809,1.28951251911717,2.81497015631161
1.06413723724907,1.51457822225357,0.832280657046944,1.29336482887435
-0.077987283633994,3.1057963398795,0.362581300302507,2.32193098027456
0.658972219204594,1.86250044365597,-1.53601106269066,1.73696992224483
1.98423633050916,2.80735698304905,1.80735904403755,2.51687603157072
2.32193098027456,0.351483678066844,1.29311114694048,-0.857954846516927
2.82716543602482,3.15200471647606,2.6214907211238,2.32193098027456
1.51457822225356,-16.6096404744368,0.655674650012506,2.15754451060967
1.96252899622834,0.833998141705672,-2.96951334427098,0.120307506451032
0.591544728861781,1.24793358793623,1.65055543759229,1.83650530725758
-1.58491922051913,1.46211098937479,-2.58487594161547,0.691886635579324
3.01707529551054,2.57346928560896,-0.254299980786035,2.07400400784043
2.18442774506303,1.32193386565598,3.92302408747335,-0.023832074629341
0.321939636401524,2.41504020432951,0.447469556696062,2.66481808342768
1.52427158464436,0.296404750392005,3.00193960518854,-16.6096404744368
2.51457569754387,2.39064359615464,1.38904779920735,2.24598228300797
3.27612589450706,2.343304588635,3.04231255610522,3.66742579636711
0.235390318030297,2.06361955044469,-0.301637917915546,2.95514762453183
-0.367190365633071,-1.92594459718627,3.54124236252935,2.80238217475289
4.42884396862642,1.44746426684334,-0.378492868340097,2.73039511416512
1.64010868355278,0.906898289961552,-16.6096404744368,3.11412487598417
3.22073091964053,0.658972219204594,3.17168706034548,3.01990133610173
1.73696992224484,1.20645712913239,-0.970825377794788,2.61297923514033
2.03395085477902,2.0951606095567,2.71049558692075,0.612986309865952
-1.11926758740672,-1.61466566225613,-2.459352272592,0.736974250310481
1.75558554492408,1.63387674987863,0.862504411050976,-16.6096404744368
0.569375368147436,0.242213099695868,1.63387674987863,0.316868687493073
1.28951251911717,2.30153923251647,2.45519725654527,-1.09683068193867
0.573744938372648,2.58496490521089,-1.75483881202751,1.28951251911717
1.24793358793623,2.32193098027456,3.08265288313545,-1.58491922051912
-2.07966620710574,1.90689444279016,0.241020306871727,1.09954240611206
3.49032691033657,3.4988071332011,2.15447458954718,1.97982577559446
3.5629374151326,2.11247806548684,1.11321727949456,2.60716061461534
1.89566721742298,1.00000721345718,2.18442774506303,0.816045359641963
-4.45911426063636,2.26181011061929,0.347934638836811,2.00000360673309
0.82717153466874,2.81003111353072,0.362581300302499,2.33920893735658
-0.080155097417023,0.908859795840581,1.25376264224456,2.41504020432951
3.54124236252935,-0.530493877920911,0.219325420731731,2.2439286285724
1.68252230468677,2.56985803813108,2.21573179685392,1.66935922375017
1.79488972785635,2.79141546207991,2.00000360673309,2.55019954569625
-3.58478938770284,0.896914254821794,2.15200633950524,-16.6096404744368
0.819435929606915,2.24101115135546,3.27130351603649,2.32193098027456
2.58496490521089,1.58496730969661,2.65313629687611,1.33842192286776
-1.35046045882964,2.88135746144332,1.98406210293883,1.49957611169566
2.73696775820715,1.60572580116387,2.4478834001312,3.32192953758168
0.819435929606915,0.44201516667852,0.736974250310487,2.11382323267634
1.36976220256972,2.14684464602407,2.13465281203618,1.15754774422562
2.51457569754387,-0.341018643813617,1.58496730969661,-0.485406629581054
1.09954240611206,0.152016077641993,1.93627817200721,3.7554393224924
2.39119350745928,2.89429249929459,1.37440107945164,1.86821407916894
1.85588141533925,2.15528146417743,1.00000721345717,2.07957067051962
2.10780663658313,2.64385849808494,2.73696775820714,2.37439829711925
1.57777183233724,2.39593141744911,3.56237301772568,0.298093086804944
-0.23536107940573,0.65897221920459,3.80735595255369,1.00000721345717
-0.287558980838112,3.3421073994819,2.48080785393471,0.036539942233185
-1.61886552197729,1.4426878274713E-05,1.64386080639147,-2.75479012353473
1.63161724998282,2.25987013897238,1.84388481701331,-2.58487594161553
3.03953011881467,1.98423633050916,3.68449929636778,1.8654618358916
2.39593141744911,1.95269801217902,2.34577767492754,2.94132597089679
2.34538990656009,1.63387674987863,1.32193386565598,0.743910256004699
